Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Unit,Energy,Energy_TWh
2023,Petroleum products,Chemicals,Demand,Final consumption,Industry,ktoe,104.37,1.2138231
2023,Petroleum products,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.42,0.004884599999999999
2023,Petroleum products,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.96,0.011164799999999999
2023,Petroleum products,Vehicles,Demand,Final consumption,Industry,ktoe,28.42,0.3305246
2023,Petroleum products,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,137.39,1.5978456999999997
2023,Petroleum products,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,44.93,0.5225358999999999
2023,Petroleum products,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,28.37,0.3299431
2023,Petroleum products,Other industries,Demand,Final consumption,Industry,ktoe,50.4,0.586152
2023,Petroleum products,Construction,Demand,Final consumption,Industry,ktoe,251.99,2.9306437
2023,Petroleum products,Air,Demand,Final consumption,Transport,ktoe,12258.48,142.56612239999998
2023,Petroleum products,Rail,Demand,Final consumption,Transport,ktoe,588.12,6.8398356
2023,Petroleum products,Road,Demand,Final consumption,Transport,ktoe,35238.16,409.81980080000005
2023,Petroleum products,National navigation,Demand,Final consumption,Transport,ktoe,784.63,9.1252469
2023,Petroleum products,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Petroleum products,Domestic,Demand,Final consumption,Other final users,ktoe,2065.15,24.0176945
2023,Petroleum products,Public administration,Demand,Final consumption,Other final users,ktoe,654.31,7.609625299999999
2023,Petroleum products,Commercial,Demand,Final consumption,Other final users,ktoe,1628.02,18.9338726
2023,Petroleum products,Agriculture,Demand,Final consumption,Other final users,ktoe,842.97,9.8037411
2023,Petroleum products,Miscellaneous,Demand,Final consumption,Other final users,ktoe,376.1,4.374043
2023,Petroleum products,Non energy use,Demand,Final consumption,,ktoe,4430.76,51.529738800000004
2023,Primary electricity,Production,Supply,,,ktoe,17538.7,203.97508100000002
2023,Primary electricity,Imports,Supply,,,ktoe,0.0,0.0
2023,Primary electricity,Exports,Supply,,,ktoe,0.0,0.0
2023,Primary electricity,Marine bunkers,Supply,,,ktoe,0.0,0.0
2023,Primary electricity,Stock change,Supply,,,ktoe,0.0,0.0
2023,Primary electricity,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2023,Primary electricity,Transfers,Demand,,,ktoe,8748.26,101.7422638
2023,Primary electricity,Major power producers,Demand,Transformation,Electricity generation,ktoe,8790.44,102.2328172
2023,Primary electricity,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2023,Primary electricity,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary electricity,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary electricity,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary electricity,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary electricity,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary electricity,Other,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary electricity,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary electricity,Losses,Demand,,,ktoe,0.0,0.0
2023,Primary electricity,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary electricity,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary electricity,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary electricity,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary electricity,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary electricity,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary electricity,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary electricity,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary electricity,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary electricity,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary electricity,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary electricity,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2023,Primary oils,Production,Supply,,,ktoe,36618.65,425.8748995
2023,Primary oils,Imports,Supply,,,ktoe,49860.92,579.8824996
2023,Primary oils,Exports,Supply,,,ktoe,-30239.28,-351.68282639999995
2023,Primary oils,Marine bunkers,Supply,,,ktoe,0.0,0.0
2023,Primary oils,Stock change,Supply,,,ktoe,-771.41,-8.971498299999999
2023,Primary oils,Statistical difference,Statistical difference,,,ktoe,-0.35,-0.0040704999999999995
2023,Primary oils,Transfers,Demand,,,ktoe,142.87,1.6615781
2023,Primary oils,Major power producers,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2023,Primary oils,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.0,0.0
2023,Primary oils,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary oils,Petroleum refineries,Demand,Transformation,,ktoe,55665.11,647.3852293
2023,Primary oils,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary oils,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary oils,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2023,Primary oils,Other,Demand,Transformation,,ktoe,338.74,3.9395462
2023,Primary oils,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2023,Primary oils,Losses,Demand,,,ktoe,0.0,0.0
2023,Primary oils,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Iron and steel,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Mineral products,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Chemicals,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Other industries,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2023,Primary oils,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary oils,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary oils,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary oils,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary oils,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2023,Primary oils,Domestic,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary oils,Public administration,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary oils,Commercial,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary oils,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary oils,Miscellaneous,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2023,Primary oils,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2022,Bioenergy & waste,Production,Supply,,,ktoe,13273.69,154.3730147
2022,Bioenergy & waste,Imports,Supply,,,ktoe,5440.23,63.26987489999999
2022,Bioenergy & waste,Exports,Supply,,,ktoe,-502.75,-5.8469825
2022,Bioenergy & waste,Marine bunkers,Supply,,,ktoe,0.0,0.0
2022,Bioenergy & waste,Stock change,Supply,,,ktoe,-6.42,-0.0746646
2022,Bioenergy & waste,Statistical difference,Statistical difference,,,ktoe,0.0,0.0
2022,Bioenergy & waste,Transfers,Demand,,,ktoe,584.53,6.7980839
2022,Bioenergy & waste,Major power producers,Demand,Transformation,Electricity generation,ktoe,4918.69,57.20436469999999
2022,Bioenergy & waste,Autogenerators,Demand,Transformation,Electricity generation,ktoe,5730.39,66.6444357
2022,Bioenergy & waste,Heat generation,Demand,Transformation,,ktoe,235.47,2.7385161
2022,Bioenergy & waste,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2022,Bioenergy & waste,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2022,Bioenergy & waste,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2022,Bioenergy & waste,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
2022,Bioenergy & waste,Other,Demand,Transformation,,ktoe,0.0,0.0
2022,Bioenergy & waste,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Bioenergy & waste,Losses,Demand,,,ktoe,0.0,0.0
2022,Bioenergy & waste,Unclassified,Demand,Final consumption,Industry,ktoe,540.64,6.2876432
2022,Bioenergy & waste,Iron and steel,Demand,Final consumption,Industry,ktoe,0.02,0.0002326
2022,Bioenergy & waste,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,0.01,0.0001163
2022,Bioenergy & waste,Mineral products,Demand,Final consumption,Industry,ktoe,350.08,4.0714304
2022,Bioenergy & waste,Chemicals,Demand,Final consumption,Industry,ktoe,103.43,1.2028909
2022,Bioenergy & waste,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,0.02,0.0002326
2022,Bioenergy & waste,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Bioenergy & waste,Vehicles,Demand,Final consumption,Industry,ktoe,12.14,0.1411882
2022,Bioenergy & waste,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,69.22,0.8050286
2022,Bioenergy & waste,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Bioenergy & waste,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,403.55,4.6932865
2022,Bioenergy & waste,Other industries,Demand,Final consumption,Industry,ktoe,281.18,3.2701234
2022,Bioenergy & waste,Construction,Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Bioenergy & waste,Air,Demand,Final consumption,Transport,ktoe,42.01,0.48857629999999996
2022,Bioenergy & waste,Rail,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Bioenergy & waste,Road,Demand,Final consumption,Transport,ktoe,2312.5,26.894375
2022,Bioenergy & waste,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Bioenergy & waste,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Bioenergy & waste,Domestic,Demand,Final consumption,Other final users,ktoe,1178.3,13.703629
2022,Bioenergy & waste,Public administration,Demand,Final consumption,Other final users,ktoe,51.61,0.6002242999999999
2022,Bioenergy & waste,Commercial,Demand,Final consumption,Other final users,ktoe,1212.7,14.103701000000001
2022,Bioenergy & waste,Agriculture,Demand,Final consumption,Other final users,ktoe,173.4,2.016642
2022,Bioenergy & waste,Miscellaneous,Demand,Final consumption,Other final users,ktoe,4.86,0.056521800000000004
2022,Bioenergy & waste,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2022,Coal,Production,Supply,,,ktoe,451.98,5.2565274
2022,Coal,Imports,Supply,,,ktoe,4263.49,49.5843887
2022,Coal,Exports,Supply,,,ktoe,-395.18,-4.5959434
2022,Coal,Marine bunkers,Supply,,,ktoe,0.0,0.0
2022,Coal,Stock change,Supply,,,ktoe,-186.42,-2.1680645999999997
2022,Coal,Statistical difference,Statistical difference,,,ktoe,-31.95,-0.3715785
2022,Coal,Transfers,Demand,,,ktoe,0.0,0.0
2022,Coal,Major power producers,Demand,Transformation,Electricity generation,ktoe,1419.43,16.5079709
2022,Coal,Autogenerators,Demand,Transformation,Electricity generation,ktoe,0.7,0.008140999999999999
2022,Coal,Heat generation,Demand,Transformation,,ktoe,3.61,0.041984299999999995
2022,Coal,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2022,Coal,Coke manufacture,Demand,Transformation,,ktoe,921.61,10.718324299999999
2022,Coal,Blast furnaces,Demand,Transformation,,ktoe,678.29,7.8885127
2022,Coal,Patent fuel manufacture,Demand,Transformation,,ktoe,98.28,1.1429964
2022,Coal,Other,Demand,Transformation,,ktoe,0.0,0.0
2022,Coal,Electricity generation,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Oil and gas extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Petroleum refineries,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Coal extraction,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Coke manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Blast furnaces,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Patent fuel manufacture,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Pumped storage,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Other,Demand,Energy industry use,,ktoe,0.0,0.0
2022,Coal,Losses,Demand,,,ktoe,0.0,0.0
2022,Coal,Unclassified,Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Coal,Iron and steel,Demand,Final consumption,Industry,ktoe,16.75,0.1948025
2022,Coal,Non-ferrous metals,Demand,Final consumption,Industry,ktoe,17.91,0.2082933
2022,Coal,Mineral products,Demand,Final consumption,Industry,ktoe,398.7,4.636881
2022,Coal,Chemicals,Demand,Final consumption,Industry,ktoe,41.11,0.47810929999999996
2022,Coal,Mechanical engineering etc,Demand,Final consumption,Industry,ktoe,9.94,0.11560219999999999
2022,Coal,Electrical engineering etc,Demand,Final consumption,Industry,ktoe,4.06,0.0472178
2022,Coal,Vehicles,Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Coal,"Food, beverages etc",Demand,Final consumption,Industry,ktoe,37.42,0.4351946
2022,Coal,"Textiles, leather etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Coal,"Paper, printing etc",Demand,Final consumption,Industry,ktoe,0.0,0.0
2022,Coal,Other industries,Demand,Final consumption,Industry,ktoe,176.29,2.0502526999999997
2022,Coal,Construction,Demand,Final consumption,Industry,ktoe,7.68,0.08931839999999999
2022,Coal,Air,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Coal,Rail,Demand,Final consumption,Transport,ktoe,10.77,0.12525509999999998
2022,Coal,Road,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Coal,National navigation,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Coal,Pipelines,Demand,Final consumption,Transport,ktoe,0.0,0.0
2022,Coal,Domestic,Demand,Final consumption,Other final users,ktoe,304.32,3.5392416
2022,Coal,Public administration,Demand,Final consumption,Other final users,ktoe,10.51,0.1222313
2022,Coal,Commercial,Demand,Final consumption,Other final users,ktoe,3.51,0.0408213
2022,Coal,Agriculture,Demand,Final consumption,Other final users,ktoe,0.0,0.0
2022,Coal,Miscellaneous,Demand,Final consumption,Other final users,ktoe,4.92,0.057219599999999995
2022,Coal,Non energy use,Demand,Final consumption,,ktoe,0.0,0.0
2022,Electricity,Production,Supply,,,ktoe,0.0,0.0
2022,Electricity,Imports,Supply,,,ktoe,1333.31,15.5063953
2022,Electricity,Exports,Supply,,,ktoe,-1789.85,-20.815955499999998
2022,Electricity,Marine bunkers,Supply,,,ktoe,0.0,0.0
2022,Electricity,Stock change,Supply,,,ktoe,0.0,0.0
2022,Electricity,Statistical difference,Statistical difference,,,ktoe,-60.72,-0.7061736
2022,Electricity,Transfers,Demand,,,ktoe,8560.06,99.55349779999999
2022,Electricity,Major power producers,Demand,Transformation,Electricity generation,ktoe,16147.78,187.7986814
2022,Electricity,Autogenerators,Demand,Transformation,Electricity generation,ktoe,3041.64,35.3742732
2022,Electricity,Heat generation,Demand,Transformation,,ktoe,0.0,0.0
2022,Electricity,Petroleum refineries,Demand,Transformation,,ktoe,0.0,0.0
2022,Electricity,Coke manufacture,Demand,Transformation,,ktoe,0.0,0.0
2022,Electricity,Blast furnaces,Demand,Transformation,,ktoe,0.0,0.0
2022,Electricity,Patent fuel manufacture,Demand,Transformation,,ktoe,0.0,0.0
