Year,Fuel,Flow_type,Primary_group,Subgroup,Category,Aggregate_type,Unit,Energy,Row
2017,Total,Blast furnaces,Demand,Transformation,,value,ktoe,-1585.19,21
2017,Total,Patent fuel manufacture,Demand,Transformation,,value,ktoe,-54.45,22
2017,Total,Other,Demand,Transformation,,value,ktoe,-33.69,23
2017,Total,Energy industry use,Demand,Energy industry use,,sum,ktoe,12066.41,24
2017,Total,Electricity generation,Demand,Energy industry use,,value,ktoe,1330.2,25
2017,Total,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,5001.73,26
2017,Total,Petroleum refineries,Demand,Energy industry use,,value,ktoe,4452.8,27
2017,Total,Coal extraction,Demand,Energy industry use,,value,ktoe,43.98,28
2017,Total,Coke manufacture,Demand,Energy industry use,,value,ktoe,183.15,29
2017,Total,Blast furnaces,Demand,Energy industry use,,value,ktoe,317.25,30
2017,Total,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2017,Total,Pumped storage,Demand,Energy industry use,,value,ktoe,84.89,32
2017,Total,Other,Demand,Energy industry use,,value,ktoe,652.43,33
2017,Total,Losses,Demand,,,value,ktoe,2842.93,34
2017,Total,Final consumption,Demand,Final consumption,,sum,ktoe,148360.92,35
2017,Total,Industry,Demand,Final consumption,Industry,sum,ktoe,21903.22,36
2017,Total,Unclassified,Demand,Final consumption,Industry,value,ktoe,1288.9,37
2017,Total,Iron and steel,Demand,Final consumption,Industry,value,ktoe,934.0,38
2017,Total,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,647.28,39
2017,Total,Mineral products,Demand,Final consumption,Industry,value,ktoe,2607.31,40
2017,Total,Chemicals,Demand,Final consumption,Industry,value,ktoe,3474.59,41
2017,Total,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,1513.02,42
2017,Total,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,790.04,43
2017,Total,Vehicles,Demand,Final consumption,Industry,value,ktoe,1021.54,44
2017,Total,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,2813.77,45
2017,Total,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,562.7,46
2017,Total,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,1809.46,47
2017,Total,Other industries,Demand,Final consumption,Industry,value,ktoe,3619.49,48
2017,Total,Construction,Demand,Final consumption,Industry,value,ktoe,821.11,49
2017,Total,Transport,Demand,Final consumption,Transport,sum,ktoe,57453.08,50
2017,Total,Air,Demand,Final consumption,Transport,value,ktoe,13757.92,51
2017,Total,Rail,Demand,Final consumption,Transport,value,ktoe,1072.39,52
2017,Total,Road,Demand,Final consumption,Transport,value,ktoe,41605.64,53
2017,Total,National navigation,Demand,Final consumption,Transport,value,ktoe,1017.12,54
2017,Total,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2017,Total,Other,Demand,Final consumption,Other final users,sum,ktoe,60430.42,56
2017,Total,Domestic,Demand,Final consumption,Other final users,value,ktoe,38618.73,57
2017,Total,Public administration,Demand,Final consumption,Other final users,value,ktoe,5916.05,58
2017,Total,Commercial,Demand,Final consumption,Other final users,value,ktoe,12975.85,59
2017,Total,Agriculture,Demand,Final consumption,Other final users,value,ktoe,1505.86,60
2017,Total,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,1413.93,61
2017,Total,Non energy use,Demand,Final consumption,,value,ktoe,8574.2,62
2016,Bioenergy & waste,Production,Supply,,,value,ktoe,10035.02,5
2016,Bioenergy & waste,Imports,Supply,,,value,ktoe,3849.42,6
2016,Bioenergy & waste,Exports,Supply,,,value,ktoe,-382.65,7
2016,Bioenergy & waste,Marine bunkers,Supply,,,value,ktoe,0.0,8
2016,Bioenergy & waste,Stock change,Supply,,,value,ktoe,0.0,9
2016,Bioenergy & waste,Total supply,Supply,,,sum,ktoe,13501.79,10
2016,Bioenergy & waste,Statistical difference,Statistical difference,,,value,ktoe,0.0,11
2016,Bioenergy & waste,Total demand,Demand,,,sum,ktoe,13501.79,12
2016,Bioenergy & waste,Transfers,Demand,,,value,ktoe,-328.8,13
2016,Bioenergy & waste,Transformation,Demand,Transformation,,sum,ktoe,-9101.79,14
2016,Bioenergy & waste,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-8912.96,15
2016,Bioenergy & waste,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-4233.49,16
2016,Bioenergy & waste,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-4679.46,17
2016,Bioenergy & waste,Heat generation,Demand,Transformation,,value,ktoe,-188.83,18
2016,Bioenergy & waste,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2016,Bioenergy & waste,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2016,Bioenergy & waste,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2016,Bioenergy & waste,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2016,Bioenergy & waste,Other,Demand,Transformation,,value,ktoe,0.0,23
2016,Bioenergy & waste,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2016,Bioenergy & waste,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2016,Bioenergy & waste,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2016,Bioenergy & waste,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2016,Bioenergy & waste,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2016,Bioenergy & waste,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2016,Bioenergy & waste,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2016,Bioenergy & waste,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2016,Bioenergy & waste,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2016,Bioenergy & waste,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2016,Bioenergy & waste,Losses,Demand,,,value,ktoe,0.0,34
2016,Bioenergy & waste,Final consumption,Demand,Final consumption,,sum,ktoe,4071.2,35
2016,Bioenergy & waste,Industry,Demand,Final consumption,Industry,sum,ktoe,1194.14,36
2016,Bioenergy & waste,Unclassified,Demand,Final consumption,Industry,value,ktoe,62.15,37
2016,Bioenergy & waste,Iron and steel,Demand,Final consumption,Industry,value,ktoe,0.0,38
2016,Bioenergy & waste,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,0.0,39
2016,Bioenergy & waste,Mineral products,Demand,Final consumption,Industry,value,ktoe,269.56,40
2016,Bioenergy & waste,Chemicals,Demand,Final consumption,Industry,value,ktoe,53.63,41
2016,Bioenergy & waste,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,1.52,42
2016,Bioenergy & waste,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,0.0,43
2016,Bioenergy & waste,Vehicles,Demand,Final consumption,Industry,value,ktoe,0.0,44
2016,Bioenergy & waste,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,18.63,45
2016,Bioenergy & waste,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,0.0,46
2016,Bioenergy & waste,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,470.42,47
2016,Bioenergy & waste,Other industries,Demand,Final consumption,Industry,value,ktoe,318.23,48
2016,Bioenergy & waste,Construction,Demand,Final consumption,Industry,value,ktoe,0.0,49
2016,Bioenergy & waste,Transport,Demand,Final consumption,Transport,sum,ktoe,1009.54,50
2016,Bioenergy & waste,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2016,Bioenergy & waste,Rail,Demand,Final consumption,Transport,value,ktoe,0.0,52
2016,Bioenergy & waste,Road,Demand,Final consumption,Transport,value,ktoe,1009.54,53
2016,Bioenergy & waste,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2016,Bioenergy & waste,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2016,Bioenergy & waste,Other,Demand,Final consumption,Other final users,sum,ktoe,1867.52,56
2016,Bioenergy & waste,Domestic,Demand,Final consumption,Other final users,value,ktoe,747.7,57
2016,Bioenergy & waste,Public administration,Demand,Final consumption,Other final users,value,ktoe,27.32,58
2016,Bioenergy & waste,Commercial,Demand,Final consumption,Other final users,value,ktoe,970.01,59
2016,Bioenergy & waste,Agriculture,Demand,Final consumption,Other final users,value,ktoe,117.71,60
2016,Bioenergy & waste,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,4.76,61
2016,Bioenergy & waste,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2016,Coal,Production,Supply,,,value,ktoe,2870.23,5
2016,Coal,Imports,Supply,,,value,ktoe,6013.8,6
2016,Coal,Exports,Supply,,,value,ktoe,-322.39,7
2016,Coal,Marine bunkers,Supply,,,value,ktoe,0.0,8
2016,Coal,Stock change,Supply,,,value,ktoe,3404.58,9
2016,Coal,Total supply,Supply,,,sum,ktoe,11966.22,10
2016,Coal,Statistical difference,Statistical difference,,,value,ktoe,14.59,11
2016,Coal,Total demand,Demand,,,sum,ktoe,11951.64,12
2016,Coal,Transfers,Demand,,,value,ktoe,0.0,13
2016,Coal,Transformation,Demand,Transformation,,sum,ktoe,-10207.41,14
2016,Coal,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,-7625.6,15
2016,Coal,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,-7615.89,16
2016,Coal,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,-9.71,17
2016,Coal,Heat generation,Demand,Transformation,,value,ktoe,-3.61,18
2016,Coal,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2016,Coal,Coke manufacture,Demand,Transformation,,value,ktoe,-1384.28,20
2016,Coal,Blast furnaces,Demand,Transformation,,value,ktoe,-1036.69,21
2016,Coal,Patent fuel manufacture,Demand,Transformation,,value,ktoe,-157.22,22
2016,Coal,Other,Demand,Transformation,,value,ktoe,0.0,23
2016,Coal,Energy industry use,Demand,Energy industry use,,sum,ktoe,0.0,24
2016,Coal,Electricity generation,Demand,Energy industry use,,value,ktoe,0.0,25
2016,Coal,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,0.0,26
2016,Coal,Petroleum refineries,Demand,Energy industry use,,value,ktoe,0.0,27
2016,Coal,Coal extraction,Demand,Energy industry use,,value,ktoe,0.0,28
2016,Coal,Coke manufacture,Demand,Energy industry use,,value,ktoe,0.0,29
2016,Coal,Blast furnaces,Demand,Energy industry use,,value,ktoe,0.0,30
2016,Coal,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2016,Coal,Pumped storage,Demand,Energy industry use,,value,ktoe,0.0,32
2016,Coal,Other,Demand,Energy industry use,,value,ktoe,0.0,33
2016,Coal,Losses,Demand,,,value,ktoe,0.0,34
2016,Coal,Final consumption,Demand,Final consumption,,sum,ktoe,1744.23,35
2016,Coal,Industry,Demand,Final consumption,Industry,sum,ktoe,1304.19,36
2016,Coal,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2016,Coal,Iron and steel,Demand,Final consumption,Industry,value,ktoe,24.51,38
2016,Coal,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,20.38,39
2016,Coal,Mineral products,Demand,Final consumption,Industry,value,ktoe,556.54,40
2016,Coal,Chemicals,Demand,Final consumption,Industry,value,ktoe,55.18,41
2016,Coal,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,8.42,42
2016,Coal,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,3.65,43
2016,Coal,Vehicles,Demand,Final consumption,Industry,value,ktoe,41.76,44
2016,Coal,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,47.41,45
2016,Coal,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,50.01,46
2016,Coal,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,79.11,47
2016,Coal,Other industries,Demand,Final consumption,Industry,value,ktoe,412.99,48
2016,Coal,Construction,Demand,Final consumption,Industry,value,ktoe,4.23,49
2016,Coal,Transport,Demand,Final consumption,Transport,sum,ktoe,10.8,50
2016,Coal,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2016,Coal,Rail,Demand,Final consumption,Transport,value,ktoe,10.8,52
2016,Coal,Road,Demand,Final consumption,Transport,value,ktoe,0.0,53
2016,Coal,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2016,Coal,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2016,Coal,Other,Demand,Final consumption,Other final users,sum,ktoe,429.23,56
2016,Coal,Domestic,Demand,Final consumption,Other final users,value,ktoe,400.95,57
2016,Coal,Public administration,Demand,Final consumption,Other final users,value,ktoe,19.82,58
2016,Coal,Commercial,Demand,Final consumption,Other final users,value,ktoe,3.53,59
2016,Coal,Agriculture,Demand,Final consumption,Other final users,value,ktoe,0.0,60
2016,Coal,Miscellaneous,Demand,Final consumption,Other final users,value,ktoe,4.94,61
2016,Coal,Non energy use,Demand,Final consumption,,value,ktoe,0.0,62
2016,Electricity,Production,Supply,,,value,ktoe,0.0,5
2016,Electricity,Imports,Supply,,,value,ktoe,1721.23,6
2016,Electricity,Exports,Supply,,,value,ktoe,-195.43,7
2016,Electricity,Marine bunkers,Supply,,,value,ktoe,0.0,8
2016,Electricity,Stock change,Supply,,,value,ktoe,0.0,9
2016,Electricity,Total supply,Supply,,,sum,ktoe,1525.8,10
2016,Electricity,Statistical difference,Statistical difference,,,value,ktoe,21.0,11
2016,Electricity,Total demand,Demand,,,sum,ktoe,1504.8,12
2016,Electricity,Transfers,Demand,,,value,ktoe,4550.73,13
2016,Electricity,Transformation,Demand,Transformation,,sum,ktoe,24357.72,14
2016,Electricity,Electricity generation,Demand,Transformation,Electricity generation,sum,ktoe,24357.72,15
2016,Electricity,Major power producers,Demand,Transformation,Electricity generation,value,ktoe,21778.61,16
2016,Electricity,Autogenerators,Demand,Transformation,Electricity generation,value,ktoe,2579.11,17
2016,Electricity,Heat generation,Demand,Transformation,,value,ktoe,0.0,18
2016,Electricity,Petroleum refineries,Demand,Transformation,,value,ktoe,0.0,19
2016,Electricity,Coke manufacture,Demand,Transformation,,value,ktoe,0.0,20
2016,Electricity,Blast furnaces,Demand,Transformation,,value,ktoe,0.0,21
2016,Electricity,Patent fuel manufacture,Demand,Transformation,,value,ktoe,0.0,22
2016,Electricity,Other,Demand,Transformation,,value,ktoe,0.0,23
2016,Electricity,Energy industry use,Demand,Energy industry use,,sum,ktoe,2028.06,24
2016,Electricity,Electricity generation,Demand,Energy industry use,,value,ktoe,1312.79,25
2016,Electricity,Oil and gas extraction,Demand,Energy industry use,,value,ktoe,47.89,26
2016,Electricity,Petroleum refineries,Demand,Energy industry use,,value,ktoe,378.39,27
2016,Electricity,Coal extraction,Demand,Energy industry use,,value,ktoe,38.49,28
2016,Electricity,Coke manufacture,Demand,Energy industry use,,value,ktoe,1.49,29
2016,Electricity,Blast furnaces,Demand,Energy industry use,,value,ktoe,18.0,30
2016,Electricity,Patent fuel manufacture,Demand,Energy industry use,,value,ktoe,0.0,31
2016,Electricity,Pumped storage,Demand,Energy industry use,,value,ktoe,90.72,32
2016,Electricity,Other,Demand,Energy industry use,,value,ktoe,140.29,33
2016,Electricity,Losses,Demand,,,value,ktoe,2243.02,34
2016,Electricity,Final consumption,Demand,Final consumption,,sum,ktoe,26142.17,35
2016,Electricity,Industry,Demand,Final consumption,Industry,sum,ktoe,8023.73,36
2016,Electricity,Unclassified,Demand,Final consumption,Industry,value,ktoe,0.0,37
2016,Electricity,Iron and steel,Demand,Final consumption,Industry,value,ktoe,243.35,38
2016,Electricity,Non-ferrous metals,Demand,Final consumption,Industry,value,ktoe,387.52,39
2016,Electricity,Mineral products,Demand,Final consumption,Industry,value,ktoe,536.51,40
2016,Electricity,Chemicals,Demand,Final consumption,Industry,value,ktoe,1297.34,41
2016,Electricity,Mechanical engineering etc,Demand,Final consumption,Industry,value,ktoe,533.95,42
2016,Electricity,Electrical engineering etc,Demand,Final consumption,Industry,value,ktoe,520.94,43
2016,Electricity,Vehicles,Demand,Final consumption,Industry,value,ktoe,416.84,44
2016,Electricity,"Food, beverages etc",Demand,Final consumption,Industry,value,ktoe,942.35,45
2016,Electricity,"Textiles, leather etc",Demand,Final consumption,Industry,value,ktoe,231.62,46
2016,Electricity,"Paper, printing etc",Demand,Final consumption,Industry,value,ktoe,908.33,47
2016,Electricity,Other industries,Demand,Final consumption,Industry,value,ktoe,1892.44,48
2016,Electricity,Construction,Demand,Final consumption,Industry,value,ktoe,112.54,49
2016,Electricity,Transport,Demand,Final consumption,Transport,sum,ktoe,403.27,50
2016,Electricity,Air,Demand,Final consumption,Transport,value,ktoe,0.0,51
2016,Electricity,Rail,Demand,Final consumption,Transport,value,ktoe,391.84,52
2016,Electricity,Road,Demand,Final consumption,Transport,value,ktoe,11.43,53
2016,Electricity,National navigation,Demand,Final consumption,Transport,value,ktoe,0.0,54
2016,Electricity,Pipelines,Demand,Final consumption,Transport,value,ktoe,0.0,55
2016,Electricity,Other,Demand,Final consumption,Other final users,sum,ktoe,17715.16,56
2016,Electricity,Domestic,Demand,Final consumption,Other final users,value,ktoe,9288.48,57
2016,Electricity,Public administration,Demand,Final consumption,Other final users,value,ktoe,1694.57,58
